Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2016,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.3,2.3,,,1.8,3.0,190,16478,Overall,Overall,,,DISEST,STATTYPE,46,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,14.7,14.7,,,13.9,15.5,2371,621764,Overall,Overall,,,DISEST,STATTYPE,45,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.8,13.8,,,12.6,15.2,805,690788,Overall,Overall,,,DISEST,STATTYPE,47,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.3,9.3,,,8.3,10.4,870,67922,Overall,Overall,,,DISEST,STATTYPE,46,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,15.0,15.0,,,13.7,16.4,882,425376,Overall,Overall,,,DISEST,STATTYPE,72,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,75.1,75.1,,,73.6,76.6,3735,2235657,Overall,Overall,,,DISEST,STATTYPE,41,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.3,3.3,,,2.7,4.0,230,350973,Overall,Overall,,,DISEST,STATTYPE,42,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.9,24.9,,,23.4,26.4,1375,782790,Overall,Overall,,,DISEST,STATTYPE,41,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.2,76.2,,,74.3,78.0,3826,612286,Overall,Overall,,,DISEST,STATTYPE,44,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,72.1,72.1,,,70.9,73.3,7073,2631946,Overall,Overall,,,DISEST,STATTYPE,45,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.0,5.0,,,4.3,5.7,377,46355,Overall,Overall,,,DISEST,STATTYPE,44,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.3,11.3,,,10.3,12.3,731,377402,Overall,Overall,,,DISEST,STATTYPE,41,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,6.9,6.9,,,5.7,8.3,393,43714,Overall,Overall,,,DISEST,STATTYPE,46,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.8,5.8,,,5.2,6.5,756,232912,Overall,Overall,,,DISEST,STATTYPE,45,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,38.5,38.5,,,36.7,40.3,2504,1119942,Overall,Overall,,,DISEST,STATTYPE,72,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.1,11.1,,,10.1,12.3,816,101040,Overall,Overall,,,DISEST,STATTYPE,44,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.2,6.2,,,5.4,7.0,324,190337,Overall,Overall,,,DISEST,STATTYPE,41,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.9,27.9,,,26.7,29.1,3799,1118059,Overall,Overall,,,DISEST,STATTYPE,45,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,61.5,61.5,,,59.7,63.3,3234,1648742,Overall,Overall,,,DISEST,STATTYPE,72,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.9,2.9,,,2.4,3.5,214,317499,Overall,Overall,,,DISEST,STATTYPE,42,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.0,6.0,,,5.3,6.9,410,624951,Overall,Overall,,,DISEST,STATTYPE,42,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6.0,6.0,,,5.2,6.9,443,321565,Overall,Overall,,,DISEST,STATTYPE,47,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.1,3.1,,,2.5,3.8,175,100929,Overall,Overall,,,DISEST,STATTYPE,41,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.7,6.7,,,5.8,7.8,558,49298,Overall,Overall,,,DISEST,STATTYPE,46,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.5,4.5,,,3.9,5.2,346,27625,Overall,Overall,,,DISEST,STATTYPE,38,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.7,11.7,,,10.7,12.8,1234,884006,Overall,Overall,,,DISEST,STATTYPE,34,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.5,13.5,,,12.4,14.7,878,392111,Overall,Overall,,,DISEST,STATTYPE,40,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,19.5,19.5,,,18.2,20.9,1252,114217,Overall,Overall,,,DISEST,STATTYPE,38,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,78.4,78.4,,,77.5,79.3,23400,11168644,Overall,Overall,,,DISEST,STATTYPE,36,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.9,3.6,1335,513000,Overall,Overall,,,DISEST,STATTYPE,36,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.5,9.5,,,8.4,10.7,712,647979,Overall,Overall,,,DISEST,STATTYPE,34,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.7,3.8,505,304451,Overall,Overall,,,DISEST,STATTYPE,39,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.5,6.5,,,5.5,7.6,432,67836,Overall,Overall,,,DISEST,STATTYPE,33,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,16.9,16.9,,,15.8,18.0,1591,523881,Overall,Overall,,,DISEST,STATTYPE,40,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,11.2,11.2,,,10.2,12.3,742,867439,Overall,Overall,,,DISEST,STATTYPE,37,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,3.5,3.5,,,3.2,3.9,1893,575134,Overall,Overall,,,DISEST,STATTYPE,36,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.7,6.7,,,5.9,7.6,562,115390,Overall,Overall,,,DISEST,STATTYPE,35,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.7,5.7,,,4.8,6.6,378,93535,Overall,Overall,,,DISEST,STATTYPE,35,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,8.0,8.0,,,7.0,9.1,518,128044,Overall,Overall,,,DISEST,STATTYPE,35,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,74.8,74.8,,,73.5,76.0,8172,6424802,Overall,Overall,,,DISEST,STATTYPE,39,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.6,6.6,,,5.8,7.4,499,534801,Overall,Overall,,,DISEST,STATTYPE,37,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.3,6.3,,,5.6,7.1,918,574170,Overall,Overall,,,DISEST,STATTYPE,39,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,69.3,69.3,,,67.8,70.8,4133,1923835,Overall,Overall,,,DISEST,STATTYPE,40,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.5,76.5,,,74.8,78.2,4458,786328,Overall,Overall,,,DISEST,STATTYPE,33,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.5,3.5,,,3.2,3.9,1409,548753,Overall,Overall,,,DISEST,STATTYPE,36,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,25.2,25.2,,,24.0,26.5,3867,2343380,Overall,Overall,,,DISEST,STATTYPE,39,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.4,5.4,,,4.8,6.1,462,458553,Overall,Overall,,,DISEST,STATTYPE,37,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,7.9,7.9,,,6.8,9.1,331,44121,Overall,Overall,,,DISEST,STATTYPE,38,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.0,6.0,,,5.3,6.8,574,71604,Overall,Overall,,,DISEST,STATTYPE,33,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.6,76.6,,,75.1,78.1,5223,5016308,Overall,Overall,,,DISEST,STATTYPE,34,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,8.6,8.6,,,8.0,9.3,3133,1273473,Overall,Overall,,,DISEST,STATTYPE,36,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,11.2,11.2,,,9.9,12.7,592,110385,Overall,Overall,,,DISEST,STATTYPE,33,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.2,6.2,,,5.3,7.3,551,443626,Overall,Overall,,,DISEST,STATTYPE,34,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.2,4.2,,,3.6,5.0,302,71343,Overall,Overall,,,DISEST,STATTYPE,35,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.0,9.0,,,8.2,9.8,725,54785,Overall,Overall,,,DISEST,STATTYPE,38,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.4,13.4,,,12.4,14.6,1077,229589,Overall,Overall,,,DISEST,STATTYPE,35,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.7,4.7,,,4.1,5.3,359,381066,Overall,Overall,,,DISEST,STATTYPE,37,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.9,13.9,,,13.0,14.9,1153,1174948,Overall,Overall,,,DISEST,STATTYPE,37,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.4,5.4,,,4.7,6.2,425,163027,Overall,Overall,,,DISEST,STATTYPE,40,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.9,4.9,,,4.2,5.6,378,147651,Overall,Overall,,,DISEST,STATTYPE,40,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.0,10.0,,,9.1,11.0,966,118520,Overall,Overall,,,DISEST,STATTYPE,33,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.0,12.0,,,11.4,12.7,5398,1937053,Overall,Overall,,,DISEST,STATTYPE,36,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,23.4,23.4,,,21.9,24.9,2105,1660706,Overall,Overall,,,DISEST,STATTYPE,34,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.1,6.1,,,5.5,6.8,1170,605689,Overall,Overall,,,DISEST,STATTYPE,39,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.0,4.0,,,3.5,4.6,660,380306,Overall,Overall,,,DISEST,STATTYPE,39,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.7,2.7,,,2.2,3.4,217,30426,Overall,Overall,,,DISEST,STATTYPE,33,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,23.5,23.5,,,21.8,25.2,1762,253885,Overall,Overall,,,DISEST,STATTYPE,33,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.7,4.7,,,4.1,5.3,540,356254,Overall,Overall,,,DISEST,STATTYPE,34,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,80.5,80.5,,,79.1,81.8,4284,450686,Overall,Overall,,,DISEST,STATTYPE,38,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.1,6.1,,,5.6,6.6,2542,934398,Overall,Overall,,,DISEST,STATTYPE,36,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,72.4,72.4,,,70.6,74.1,3930,1083948,Overall,Overall,,,DISEST,STATTYPE,35,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,4.8,4.8,,,4.0,5.6,274,27669,Overall,Overall,,,DISEST,STATTYPE,38,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,8.0,8.0,,,7.2,9.0,627,240267,Overall,Overall,,,DISEST,STATTYPE,40,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.5,24.5,,,23.2,25.8,1867,1981999,Overall,Overall,,,DISEST,STATTYPE,37,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.0,13.0,,,12.2,13.9,2359,1282692,Overall,Overall,,,DISEST,STATTYPE,39,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.1,4.1,,,3.4,5.0,342,296090,Overall,Overall,,,DISEST,STATTYPE,34,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.4,3.4,,,2.8,4.1,294,250360,Overall,Overall,,,DISEST,STATTYPE,34,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,2.4,2.4,,,1.9,3.0,145,14267,Overall,Overall,,,DISEST,STATTYPE,38,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.8,3.8,,,3.3,4.5,294,317770,Overall,Overall,,,DISEST,STATTYPE,37,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,30.7,30.7,,,29.2,32.2,2517,915771,Overall,Overall,,,DISEST,STATTYPE,40,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.1,3.1,,,2.5,4.0,259,34118,Overall,Overall,,,DISEST,STATTYPE,33,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,21.6,21.6,,,20.7,22.5,8910,3321032,Overall,Overall,,,DISEST,STATTYPE,36,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.3,2.3,,,1.8,2.8,156,13433,Overall,Overall,,,DISEST,STATTYPE,38,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,8.6,8.6,,,7.9,9.4,830,272690,Overall,Overall,,,DISEST,STATTYPE,40,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.6,27.6,,,25.9,29.4,1898,446098,Overall,Overall,,,DISEST,STATTYPE,35,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,11.2,11.2,,,10.3,12.3,1284,970976,Overall,Overall,,,DISEST,STATTYPE,39,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.0,13.0,,,11.7,14.5,715,201840,Overall,Overall,,,DISEST,STATTYPE,35,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,75.5,75.5,,,74.2,76.8,4497,5670519,Overall,Overall,,,DISEST,STATTYPE,37,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,72.8,72.8,,,71.1,74.4,4532,3265466,Overall,Overall,,,DISEST,STATTYPE,29,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,7.8,7.8,,,6.9,8.8,471,183163,Overall,Overall,,,DISEST,STATTYPE,28,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,4.7,4.7,,,4.3,5.1,827,198605,Overall,Overall,,,DISEST,STATTYPE,27,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.3,9.3,,,8.7,10.0,2043,144159,Overall,Overall,,,DISEST,STATTYPE,31,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.2,10.2,,,9.3,11.0,1208,583055,Overall,Overall,,,DISEST,STATTYPE,25,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.1,6.8,424,51112,Overall,Overall,,,DISEST,STATTYPE,30,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,8.6,8.6,,,7.3,10.1,332,194711,Overall,Overall,,,DISEST,STATTYPE,32,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.6,3.9,249,28066,Overall,Overall,,,DISEST,STATTYPE,30,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.3,6.3,,,5.8,6.9,965,535959,Overall,Overall,,,DISEST,STATTYPE,26,Q6HEAR,AGEADJPREV,CAT1,BO1,,
